_unit_id;_id;_created_at;_started_at;_worker_id;question_text;question_id;total_number_of_boxes;nothing-to-box;score-region/0;score-region/1;score-region/2;score-region/3;score-region/4;score-region/5;score-region/6;score-region/7;score-region/8;score-region/9;score-region/10;score-region/11;score-region/12;score-region/13;score-region/14;score-region/15;score-region/16;score-region/17;score-region/18;score-region/19;score-region/20;score-region/21;score-region/22;score-region/23;score-region/24;score-region/25;score-region/26;score-region/27;score-region/28;score-region/29;score-region/30;score-region/31;score-region/32;score-region/33;score-region/34;score-region/35;score-region/36;score-region/37;score-region/38;score-region/39;score-region/40;score-region/41;score-region/42;score-region/43;score-region/44;score-region/45;score-region/46;score-region/47;score-region/48;score-region/49;score-region/50;score-region/51;score-region/52;score-region/53;score-region/54;score-region/55;score-region/56;score-region/57;score-region/58;score-region/59;score-region/60;score-region/61;score-region/62;score-region/63;score-region/64
1408295999;2924678826;10/16/2017 18:25:58;10/16/2017 18:22:44;41812828;Are these all doctors?;62;65;0;0.025445890791620174;0.03697267719155544;0.0541435062982048;0.05817877068710723;0.06539372203941288;0.04981490698122187;0.054398047842644286;0.05696750101674862;0;0.03697267719155544;0.05287894400922061;0.07824455844894654;0.1264193622069109;0.09587239982333208;0.3734837874810515;0.31125329981143934;0.18573602146162102;0.025708989865938753;0;0.05365726328243428;0.05181158723703183;0.04771471882278996;0.04582334454837875;0.03866272155571835;0.04778560998066829;0.05340275031852731;0.2888239163623054;0.04859173967088542;0.10904463545578034;0.13338455520301742;0.09035028678166382;0.30601131363922063;0.16732650571227864;0.7968351696676939;0.6419237855932471;0.5141116319306847;0;0.6966832079289715;0.03697267719155544;0;0.033387746561838745;0.5930748947587546;0.0397501372531599;0.6792852661602543;0.10833188593388692;0.044469257218915224;0.3217972168279574;0;0.046454641541840765;0.12288648912850739;0.08376875798285868;0.08144360745018821;0.022027138861937103;0.22449853957925092;0.1464807746485923;0.3878918918918919;0.898651288061021;1;0.058554368321810185;0.05889886163329436;0.1338193570288817;0;0.054636508252166614;0.061054683272708396;0.05258693808312129
1408295999;2924778241;10/16/2017 19:01:21;10/16/2017 18:56:42;43780194;Are these all doctors?;62;65;0;0.20902464807268128;0.5737884657554272;0.8384397794767905;0.8785293641042261;0.38470054973664164;0.360808443324116;0.6440523206077772;0.9362122495060683;0.9002368184663962;0.6314247467986766;0.23453132185857856;0.3657587244213384;0.09171425059400302;0.28040679205188057;0.33810814639273457;0.19431401969880244;0.20609953599899386;0.20076728315473846;0.3487394957983193;0.7367357342728642;0.8681007011632651;0.711083164878135;0.2885874910586552;0.3006450826304297;0.7299236512422491;0.8897893030794165;0.089472;0.25751801682828357;0.09910708275072809;0.37353319607655244;0.3492994122187259;0.18097342389313192;0.468100490147124;0.13968819487839615;0.1188207171314741;0.0973933236574746;0.16962702939885915;0.12173790406551588;0.23284752026704816;0.27424308907415534;0.24968904323838376;0.09753488372093023;0.20700792796319858;0.12317438972682963;0.3995534701993686;0.743991588223513;0.3900669642857143;0.38315790767426355;0.2514472686592982;0.08297542787758132;0.26664890500893884;0.368163141553806;0.1627275765019405;0.43116124500520187;0.3095912905492354;0.23204572361053338;0.14389379861141374;0.1338193570288817;1;1;1;1;1;1;1
1408296000;2923216849;10/16/2017 08:56:39;10/16/2017 08:55:34;43672220;The man in the back with the tray is he making notes?;89;18;0;1;0.87505204729808;0.7397108548423881;0.9494274277619946;0.2385485859945819;0.1527625;0.9060553810912508;0.8665755305906809;0.9698514634127924;0.23372456624177543;0.8702255481590794;0.980795639474743;0.7925783487439653;0;0.7042941665492989;0.22869448156730202;0.775106125388871;0.13637727409104547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923237722;10/16/2017 09:06:29;10/16/2017 09:04:42;27770607;The man in the back with the tray is he making notes?;89;18;0;0.87505204729808;1;0.8059301287919957;0.8819167195692553;0.19358732373916757;0.146703;0.8456469003938497;0.8755640028686561;0.8863002523288243;0.1883142173277277;0.9624066162400842;0.8573532620554222;0.8253154332222244;0;0.7758563928175254;0.1828007980737343;0.8466859465374394;0.14201027472739708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923284194;10/16/2017 09:27:32;10/16/2017 09:24:28;43734018;The man in the back with the tray is he making notes?;89;18;0;0.7397108548423881;0.8059301287919957;1;0.7452861647110663;0.1646820553756028;0.139651;0.6858274038196533;0.7077589259457091;0.7330146340495802;0.15900773518564282;0.7937611347022062;0.7245444102716122;0.8276160584888169;0;0.7385610458774547;0.15306993185475345;0.7960384847756462;0.14918141175740476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923316800;10/16/2017 09:44:35;10/16/2017 09:43:40;43883861;The man in the back with the tray is he making notes?;89;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923463685;10/16/2017 10:53:48;10/16/2017 10:51:10;43943114;The man in the back with the tray is he making notes?;89;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923529382;10/16/2017 11:26:59;10/16/2017 11:26:24;43805225;The man in the back with the tray is he making notes?;89;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923581339;10/16/2017 11:48:27;10/16/2017 11:47:47;18985376;The man in the back with the tray is he making notes?;89;18;0;0.9494274277619946;0.8819167195692553;0.7452861647110663;1;0.2253971779482747;0.15344625;0.9061300649315359;0.879120602263369;0.9720550655345809;0.22054038722935151;0.9057309186834877;0.9396810087013543;0.7879135228778815;0;0.7307962446438677;0.21546483738760366;0.80415358796656;0.13576958272576445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923592553;10/16/2017 11:51:58;10/16/2017 11:49:30;38202325;The man in the back with the tray is he making notes?;89;18;0;0.2385485859945819;0.19358732373916757;0.1646820553756028;0.2253971779482747;1;0.036895;0.21908644906202565;0.1964401475538766;0.23319679639856572;0.9517677773352803;0.19261253757171315;0.24397300062985305;0.1638746396765608;0;0.15639670773399358;0.9160270463821729;0.15161506316833914;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923671804;10/16/2017 12:21:10;10/16/2017 12:19:21;43891892;The man in the back with the tray is he making notes?;89;18;0;0.1527625;0.146703;0.139651;0.15344625;0.036895;1;0.15344625;0.1448975;0.151572;0.036618333333333336;0.1478055;0.15122575;0.12107625;0.020833333333333332;0.18908525;0.035789166666666664;0.136815;0.020833333333333332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923717666;10/16/2017 12:40:06;10/16/2017 12:39:29;40176271;The man in the back with the tray is he making notes?;89;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923763555;10/16/2017 12:58:53;10/16/2017 12:58:18;43825820;The man in the back with the tray is he making notes?;89;18;0;0.9060553810912508;0.8456469003938497;0.6858274038196533;0.9061300649315359;0.21908644906202565;0.15344625;1;0.9228083837963398;0.9313060757575438;0.21382578045627534;0.8500950631152554;0.9148062313910645;0.7559325828322886;0;0.7181857626914597;0.20922285868255375;0.788011088011088;0.13576958272576445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923771060;10/16/2017 13:01:43;10/16/2017 12:53:54;43932665;The man in the back with the tray is he making notes?;89;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923825742;10/16/2017 13:26:10;10/16/2017 13:25:04;43954699;The man in the back with the tray is he making notes?;89;18;0;0.8665755305906809;0.8755640028686561;0.7077589259457091;0.879120602263369;0.1964401475538766;0.1448975;0.9228083837963398;1;0.8837792987468772;0.1912611281319833;0.8802697359651701;0.8557973970113835;0.783248548034294;0;0.7294179785045717;0.18665597626950747;0.8096678354433768;0.14377979836321078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923850277;10/16/2017 13:38:34;10/16/2017 13:37:33;43895574;The man in the back with the tray is he making notes?;89;18;0;0.9698514634127924;0.8863002523288243;0.7330146340495802;0.9720550655345809;0.23319679639856572;0.151572;0.9313060757575438;0.8837792987468772;1;0.22829687976768637;0.8813687137672621;0.9663468407039418;0.7919053205437858;0;0.7120239924514742;0.22318771510053348;0.783436299883119;0.13744842934930815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923852321;10/16/2017 13:39:24;10/16/2017 13:38:03;3696575;The man in the back with the tray is he making notes?;89;18;0;0.23372456624177543;0.1883142173277277;0.15900773518564282;0.22054038722935151;0.9517677773352803;0.036618333333333336;0.21382578045627534;0.1912611281319833;0.22829687976768637;1;0.18738236625969237;0.23864198975843467;0.15692795852426092;0;0.15238035266091224;0.9594308136388238;0.1457797132247489;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923917083;10/16/2017 14:07:09;10/16/2017 14:06:46;40925305;The man in the back with the tray is he making notes?;89;18;0;0.8702255481590794;0.9624066162400842;0.7937611347022062;0.9057309186834877;0.19261253757171315;0.1478055;0.8500950631152554;0.8802697359651701;0.8813687137672621;0.18738236625969237;1;0.8526564099704628;0.8191593005672996;0;0.7816870961642962;0.18191011278149102;0.8763238304310421;0.14095100204886377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923923389;10/16/2017 14:09:01;10/16/2017 14:08:13;43943162;The man in the back with the tray is he making notes?;89;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923961947;10/16/2017 14:21:53;10/16/2017 14:12:37;23315199;The man in the back with the tray is he making notes?;89;18;0;0.980795639474743;0.8573532620554222;0.7245444102716122;0.9396810087013543;0.24397300062985305;0.15122575;0.9148062313910645;0.8557973970113835;0.9663468407039418;0.23864198975843467;0.8526564099704628;1;0.7834292282451722;0;0.690767900792941;0.23359474587721435;0.7583187844899155;0.137763134475004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923973420;10/16/2017 14:26:31;10/16/2017 14:25:17;35493190;The man in the back with the tray is he making notes?;89;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2923990156;10/16/2017 14:34:25;10/16/2017 14:31:43;43605496;The man in the back with the tray is he making notes?;89;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2924016175;10/16/2017 14:42:59;10/16/2017 14:42:44;43967183;The man in the back with the tray is he making notes?;89;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2924033408;10/16/2017 14:47:55;10/16/2017 14:47:07;29768955;The man in the back with the tray is he making notes?;89;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2924040221;10/16/2017 14:49:49;10/16/2017 14:49:08;43967196;The man in the back with the tray is he making notes?;89;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2924060111;10/16/2017 14:55:19;10/16/2017 14:53:52;18972023;The man in the back with the tray is he making notes?;89;18;0;0.7925783487439653;0.8253154332222244;0.8276160584888169;0.7879135228778815;0.1638746396765608;0.12107625;0.7559325828322886;0.783248548034294;0.7919053205437858;0.15692795852426092;0.8191593005672996;0.7834292282451722;1;0;0.6403262549564284;0.15034402429283894;0.8849632715710997;0.17206787733625162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2924149220;10/16/2017 15:22:58;10/16/2017 15:22:17;43953613;The man in the back with the tray is he making notes?;89;18;0;0;0;0;0;0;0.020833333333333332;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2924185979;10/16/2017 15:34:58;10/16/2017 15:33:43;43967206;The man in the back with the tray is he making notes?;89;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2924207255;10/16/2017 15:41:58;10/16/2017 15:41:17;35290104;The man in the back with the tray is he making notes?;89;18;0;0.7042941665492989;0.7758563928175254;0.7385610458774547;0.7307962446438677;0.15639670773399358;0.18908525;0.7181857626914597;0.7294179785045717;0.7120239924514742;0.15238035266091224;0.7816870961642962;0.690767900792941;0.6403262549564284;0;1;0.14808481852256822;0.7235625200802284;0.1101795794930241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2924219153;10/16/2017 15:45:49;10/16/2017 15:44:40;37807663;The man in the back with the tray is he making notes?;89;18;0;0.22869448156730202;0.1828007980737343;0.15306993185475345;0.21546483738760366;0.9160270463821729;0.035789166666666664;0.20922285868255375;0.18665597626950747;0.22318771510053348;0.9594308136388238;0.18191011278149102;0.23359474587721435;0.15034402429283894;0;0.14808481852256822;1;0.1396687821266921;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2924324023;10/16/2017 16:23:34;10/16/2017 16:21:41;11257883;The man in the back with the tray is he making notes?;89;18;0;0.775106125388871;0.8466859465374394;0.7960384847756462;0.80415358796656;0.15161506316833914;0.136815;0.788011088011088;0.8096678354433768;0.783436299883119;0.1457797132247489;0.8763238304310421;0.7583187844899155;0.8849632715710997;0;0.7235625200802284;0.1396687821266921;1;0.1522737516597839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296000;2924395770;10/16/2017 16:51:53;10/16/2017 16:50:58;18666417;The man in the back with the tray is he making notes?;89;18;0;0.13637727409104547;0.14201027472739708;0.14918141175740476;0.13576958272576445;0;0.020833333333333332;0.13576958272576445;0.14377979836321078;0.13744842934930815;0;0.14095100204886377;0.137763134475004;0.17206787733625162;0;0.1101795794930241;0;0.1522737516597839;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923200344;10/16/2017 08:48:33;10/16/2017 08:47:29;31988217;What is he doing?;110;25;0;1;0.20810280049948016;0.7449257615440862;0;0.1546762177261339;0.49383888899038547;0;0.7820737479227439;0.12897476348494363;0.08425291666666666;0;0.13352653468969916;0.1772536079728577;0.7644126594233493;0.10207361762945892;0.683926224180443;0.8200764254082773;0.4350363056739407;0.6835643516943811;0;0.24296845352797095;0.08586489679436453;0;0.16989971107619903;0.24727136053647994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923212318;10/16/2017 08:54:31;10/16/2017 08:51:59;43672220;What is he doing?;110;25;0;0.20810280049948016;1;0.2305734234733459;0.13971549937204272;0.8029490041208791;0.11871763250845609;0;0.19083077506347007;0.029110205247953994;0.3664522007151887;0.08448429051716055;0.030137561223897522;0.8298767091970876;0.18384716014876792;0.023038491246712773;0.15932682191165315;0.20777541964528023;0.10541382220178325;0.23388468511497604;0.05581029856277319;0.05581029856277319;0.33591525757765417;0;0.759441652790751;0.05581029856277319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923232301;10/16/2017 09:04:01;10/16/2017 09:03:25;27770607;What is he doing?;110;25;0;0.7449257615440862;0.2305734234733459;1;0;0.17236281807816642;0.4862604188142432;0;0.7209148192889092;0.12160906934061506;0.089356;0;0.12590089081874747;0.18698465554181237;0.7588661957326476;0.09624423653699808;0.6683947307603421;0.6545863875989156;0.4277596434642979;0.7394993753365414;0;0.23314979781249534;0.09266090563428966;0;0.17776833624447277;0.23314979781249534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923265525;10/16/2017 09:18:48;10/16/2017 09:15:34;43734018;What is he doing?;110;25;0;0.1546762177261339;0.8029490041208791;0.17236281807816642;1;1;0.0659932277160188;0;0.13107541021461838;0.03325766927495129;0.3013516341236938;0.13483768486206227;0.0344313973536283;0.8643490481323558;0.13379325111912585;0.026320890421440302;0.10500474690833551;0.14363988095977703;0.057907230047491036;0.16891492703895408;0.06376184695116352;0.04804454674292147;0.27481399685016566;0;0.7893532649918282;0.0530190565637592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923313967;10/16/2017 09:43:09;10/16/2017 09:41:10;43883861;What is he doing?;110;25;0;0.49383888899038547;0.11871763250845609;0.4862604188142432;0;0.0659932277160188;1;0;0.5236284460161139;0.1267587239236685;0.045212;0;0.07624566352788685;0.08983324686874676;0.5670511796933073;0.09015031805842551;0.7156739533519381;0.4753441256173497;0.8703386269132088;0.39324613762136185;0;0.2559251018946381;0.04688420324922226;0;0.09017370393260282;0.22109440962400084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923453387;10/16/2017 10:49:14;10/16/2017 10:47:47;43943114;What is he doing?;110;25;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0020663380415954966;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923525928;10/16/2017 11:25:23;10/16/2017 11:24:21;43805225;What is he doing?;110;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923577389;10/16/2017 11:47:12;10/16/2017 11:46:42;18985376;What is he doing?;110;25;0;0.7820737479227439;0.19083077506347007;0.7209148192889092;0;0.13107541021461838;0.5236284460161139;0;1;0.1258517320320734;0.08634366666666667;0;0.1302932853596674;0.14954783177673472;0.7580516470094423;0.0996019781416124;0.7069752269033436;0.8444515973283978;0.4557340627183619;0.7180717716177879;0;0.2412838617771618;0.0870530564272242;0;0.14442206019288942;0.2412838617771618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923578981;10/16/2017 11:47:44;10/16/2017 11:44:04;38202325;What is he doing?;110;25;0;0.12897476348494363;0.029110205247953994;0.12160906934061506;0;0.03325766927495129;0.1267587239236685;0;0.1258517320320734;1;0.0108665;0;0.5733908785325974;0.028766115506898927;0.1583391618581337;0.7914231813371371;0.17109820313772325;0.11424681370036562;0.12067955477445812;0.09451493308109636;0;0.521592;0.011268406498444522;0;0.026615759015238452;0.521592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923660245;10/16/2017 12:16:20;10/16/2017 12:13:58;43891892;What is he doing?;110;25;0;0.08425291666666666;0.3664522007151887;0.089356;0.130816;0.3013516341236938;0.045212;0;0.08634366666666667;0.0108665;1;0.031537;0.01125;0.30705193131042874;0.068628;0.0086;0.06104283333333333;0.09511425;0.03934975;0.11497125;0.020833333333333332;0.020833333333333332;0.8887460319266347;0;0.30194853340511646;0.020833333333333332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923711876;10/16/2017 12:37:42;10/16/2017 12:36:55;40176271;What is he doing?;110;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923742620;10/16/2017 12:50:31;10/16/2017 12:47:52;43932665;What is he doing?;110;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923754281;10/16/2017 12:55:08;10/16/2017 12:54:11;43395242;What is he doing?;110;25;0;0.13352653468969916;0.08448429051716055;0.12590089081874747;0.13483768486206227;0.09652115363034451;0.07624566352788685;0;0.1302932853596674;0.5733908785325974;0.031537;1;1;0.08390398112000931;0.16392726001049135;0.643166579288651;0.12574388734178202;0.11827880680339697;0.06582446458380507;0.09785054959392021;0.0019898086084732683;0.3561113067981684;0.03270342205323194;0;0.07507577462757344;0.4097400219699744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923761156;10/16/2017 12:57:56;10/16/2017 12:57:11;43825820;What is he doing?;110;25;0;0.1772536079728577;0.8298767091970876;0.18698465554181237;0.09367533343441367;0.8643490481323558;0.08983324686874676;0;0.14954783177673472;0.028766115506898927;0.30705193131042874;0.08390398112000931;0.032251477999387455;1;0.15038994125140107;0.023397887759392545;0.12695609836380345;0.16690002976427532;0.08206620032582708;0.1862764641747083;0.0646163134997436;0.03792372518326861;0.2777274065926664;0;0.8372981907457095;0.04054574317694718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923816813;10/16/2017 13:21:36;10/16/2017 13:19:27;43954699;What is he doing?;110;25;0;0.7644126594233493;0.18384716014876792;0.7588661957326476;0;0.13379325111912585;0.5670511796933073;0;0.7580516470094423;0.1583391618581337;0.068628;0;0.16392726001049135;0.15038994125140107;1;0.12531328320802004;0.7415104095551681;0.6790245302994957;0.5470976985761619;0.5969144460028051;0;0.30356900001942844;0.07116626339440027;0;0.14007836676820598;0.30356900001942844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923845671;10/16/2017 13:36:22;10/16/2017 13:33:58;43895574;What is he doing?;110;25;0;0.10207361762945892;0.023038491246712773;0.09624423653699808;0;0.026320890421440302;0.09015031805842551;0;0.0996019781416124;0.7914231813371371;0.0086;0;0.643166579288651;0.023397887759392545;0.12531328320802004;1;0.13948465668776436;0.09041757675637457;0.08056383416244599;0.0748013090229079;0;0.4128;0.008918078119599031;0;0.021641911537938676;0.4128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923847295;10/16/2017 13:37:12;10/16/2017 13:36:02;3696575;What is he doing?;110;25;0;0.683926224180443;0.15932682191165315;0.6683947307603421;0;0.10500474690833551;0.7156739533519381;0;0.7069752269033436;0.17109820313772325;0.06104283333333333;0;0.12574388734178202;0.12695609836380345;0.7415104095551681;0.13948465668776436;1;0.6417843102724705;0.6305703086509986;0.5309399813721546;0;0.32859418482949615;0.06330055305910819;0;0.12375876429605208;0.2970242134138775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923907361;10/16/2017 14:03:59;10/16/2017 14:02:22;43943162;What is he doing?;110;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923914744;10/16/2017 14:06:27;10/16/2017 14:06:05;40925305;What is he doing?;110;25;0;0.8200764254082773;0.20777541964528023;0.6545863875989156;0;0.14363988095977703;0.4753441256173497;0;0.8444515973283978;0.11424681370036562;0.09511425;0;0.11827880680339697;0.16690002976427532;0.6790245302994957;0.09041757675637457;0.6417843102724705;1;0.413710353601064;0.6856251291285187;0;0.2190348274136981;0.09162336392216651;0;0.16114417025853703;0.2190348274136981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923930446;10/16/2017 14:11:02;10/16/2017 14:07:30;23315199;What is he doing?;110;25;0;0.4350363056739407;0.10541382220178325;0.4277596434642979;0;0.057907230047491036;0.8703386269132088;0;0.4557340627183619;0.12067955477445812;0.03934975;0;0.06582446458380507;0.08206620032582708;0.5470976985761619;0.08056383416244599;0.6305703086509986;0.413710353601064;1;0.34225730345629884;0;0.24905006425145754;0.040805133079847906;0;0.08037607981039557;0.21133954045391037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923969460;10/16/2017 14:24:53;10/16/2017 14:23:34;35493190;What is he doing?;110;25;0;0.6835643516943811;0.23388468511497604;0.7394993753365414;0;0.16891492703895408;0.39324613762136185;0;0.7180717716177879;0.09451493308109636;0.11497125;0;0.09785054959392021;0.1862764641747083;0.5969144460028051;0.0748013090229079;0.5309399813721546;0.6856251291285187;0.34225730345629884;1;0;0.18120472147022262;0.11922355686138957;0;0.1785041233879456;0.18120472147022262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2923978980;10/16/2017 14:28:57;10/16/2017 14:27:15;43605496;What is he doing?;110;25;0;0;0.05581029856277319;0;0;0.06376184695116352;0;0;0;0;0.020833333333333332;0.0019898086084732683;0;0.0646163134997436;0;0;0;0;0;0;1;0;0.021603871413757345;0;0.05505179493074264;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2924014044;10/16/2017 14:42:24;10/16/2017 14:41:50;43967183;What is he doing?;110;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2924028885;10/16/2017 14:46:40;10/16/2017 14:45:58;29768955;What is he doing?;110;25;0;0.24296845352797095;0.05581029856277319;0.23314979781249534;0;0.04804454674292147;0.2559251018946381;0;0.2412838617771618;0.521592;0.020833333333333332;0;0.3561113067981684;0.03792372518326861;0.30356900001942844;0.4128;0.32859418482949615;0.2190348274136981;0.24905006425145754;0.18120472147022262;0;1;0.021603871413757345;0;0.03488363553577592;0.8032313906520485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2924035498;10/16/2017 14:48:28;10/16/2017 14:47:50;43967196;What is he doing?;110;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408296001;2924052204;10/16/2017 14:53:06;10/16/2017 14:49:12;18972023;What is he doing?;110;25;0;0.08586489679436453;0.33591525757765417;0.09266090563428966;0.1356543380573799;0.27481399685016566;0.04688420324922226;0.0020663380415954966;0.0870530564272242;0.011268406498444522;0.8887460319266347;0.03270342205323194;0.011666090563428967;0.2777274065926664;0.07116626339440027;0.008918078119599031;0.06330055305910819;0.09162336392216651;0.040805133079847906;0.11922355686138957;0.021603871413757345;0.021603871413757345;1;0;0.27332370086540486;0.021603871413757345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
