_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,notpossible,tagged_events,doc_id,events,events_count,hiddeninput_gold,index,notpossible_gold,original_sentence,processed_sentence,sentence_id,tagged_events_gold,tokens
1893181922,9/3/2018 16:08:14,4026522619,9/3/2018 16:07:55,false,instagc,1,39127197,GBR,N9,Swindon,151.228.218.179,,,"[""obstetrician"",""gynecologist"",""shot"",""after"",""returned"",""home"",""synagogue""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/4/2018 03:33:57,4028066554,9/4/2018 03:33:00,false,prodege,1,22716106,CAN,SK,Saskatoon,207.195.120.146,,,"[""shot"",""returned home from synagogue""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/3/2018 22:56:33,4027537072,9/3/2018 22:56:12,false,instagc,1,29289135,CAN,QC,Saint-hubert,174.91.248.234,,,"[""shot"",""returned home""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/4/2018 01:30:04,4027838332,9/4/2018 01:29:28,false,instagc,1,34534543,USA,NY,Staten Island,100.37.15.137,,,"[""shot"",""returned home""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/3/2018 16:05:26,4026517237,9/3/2018 16:04:07,false,prodege,1,38202325,USA,ME,Limestone,98.13.82.121,,,"[""shot"",""returned"",""synagogue"",""Friday , Oct. 23""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/3/2018 19:19:18,4026983574,9/3/2018 19:18:52,false,clixsense,1,44255568,USA,NY,Ithaca,68.175.152.222,,,"[""shot"",""returned"",""synagogue""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/3/2018 15:27:29,4026448356,9/3/2018 15:26:43,false,elite,1,39017656,CAN,BC,Kelowna,24.71.170.141,,,"[""shot"",""returned""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/3/2018 19:21:19,4026989240,9/3/2018 19:21:08,false,elite,1,31883685,GBR,I2,Manchester,2.98.53.46,,,"[""shot"",""returned""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/4/2018 05:11:52,4028234885,9/4/2018 05:11:09,false,clixsense,1,28521374,USA,TX,Glen Rose,174.130.152.252,,,"[""shot"",""returned""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/4/2018 05:52:15,4028300228,9/4/2018 05:52:06,false,instagc,1,30145358,CAN,QC,Jonquière,96.21.132.139,,,"[""shot"",""returned""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/3/2018 20:45:42,4027236528,9/3/2018 20:45:11,false,clixsense,1,6413571,USA,FL,Mount Dora,76.4.108.56,,,"[""shot"",""shortly""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/3/2018 16:58:13,4026636596,9/3/2018 16:57:25,false,prodege,1,11131207,CAN,ON,Ajax,99.231.237.220,,,"[""shot""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/3/2018 20:11:50,4027129852,9/3/2018 20:11:35,false,prodege,1,18972023,GBR,C9,Carlisle,146.198.63.229,,,"[""Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 .""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/3/2018 20:59:30,4027271642,9/3/2018 20:57:23,false,neodev,1,44809353,USA,NJ,Jersey City,206.189.233.136,,,"[""through""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/3/2018 15:35:50,4026464187,9/3/2018 15:35:43,false,prodege,1,3587109,CAN,NS,Inverness,99.192.28.178,,,"[""was shot through the kitchen window of his home""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/3/2018 22:02:03,4027417184,9/3/2018 22:01:12,false,fusioncash,1,41545007,USA,NV,Las Vegas,24.120.53.14,,,"[""was shot"",""after he and his wife returned home"",""after"",""he"",""and"",""his"",""wife"",""returned"",""home""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/3/2018 17:57:54,4026773154,9/3/2018 17:57:33,false,prodege,1,1924522,USA,NY,New York,108.54.54.93,,,"[""was shot"",""returned home""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/4/2018 05:07:29,4028226494,9/4/2018 05:07:05,false,prodege,1,27934334,GBR,O6,Altrincham,81.147.170.37,,,"[""was shot"",""returned home""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181922,9/4/2018 00:26:46,4027717586,9/4/2018 00:26:10,false,gifthunterclub,1,44453708,CAN,BC,Coquitlam,71.19.251.144,,,"[""was"",""shot"",""night"",""of"",""Friday"",""Oct."",""23""]",NYT19981121.0173.tml,returned__139__147###shot__54__58,2,,,,"Slepian, 52, an obstetrician and gynecologist, was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday, Oct. 23.","Slepian , 52 , an obstetrician and gynecologist , was shot through the kitchen window of his home in Amherst shortly after he and his wife returned home from synagogue on the night of Friday , Oct. 23 . ",17,,39
1893181923,9/3/2018 17:58:25,4026774522,9/3/2018 17:57:55,false,prodege,1,1924522,USA,NY,New York,108.54.54.93,,,"[""A jogger observed"",""murder"",""wrote down the license plate number""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/3/2018 20:12:30,4027132158,9/3/2018 20:11:51,false,prodege,1,18972023,GBR,C9,Carlisle,146.198.63.229,,,"[""jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/3/2018 16:08:26,4026523020,9/3/2018 16:08:15,false,instagc,1,39127197,GBR,N9,Swindon,151.228.218.179,,,"[""jogger"",""observed"",""near"",""murder"",""parked"",""wrote""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/4/2018 04:16:36,4028145965,9/4/2018 04:16:26,false,neodev,1,11063039,GBR,I7,Newcastle Upon Tyne,92.5.194.18,,,"[""Kopp"",""Slepian"",""stranger""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/3/2018 15:35:57,4026464367,9/3/2018 15:35:51,false,prodege,1,3587109,CAN,NS,Inverness,99.192.28.178,,,"[""observed Kopp 's car at 6 a.m.""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/4/2018 03:35:00,4028068300,9/4/2018 03:33:59,false,prodege,1,22716106,CAN,SK,Saskatoon,207.195.120.146,,,"[""observed"",""before the murder"",""parked"",""wrote down""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/4/2018 01:30:56,4027840083,9/4/2018 01:30:05,false,instagc,1,34534543,USA,NY,Staten Island,100.37.15.137,,,"[""observed"",""murder"",""curious"",""parked"",""wrote down""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/3/2018 16:06:17,4026519027,9/3/2018 16:05:28,false,prodege,1,38202325,USA,ME,Limestone,98.13.82.121,,,"[""observed"",""murder"",""curious"",""parked"",""wrote""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/3/2018 23:02:44,4027549380,9/3/2018 23:02:09,false,instagc,1,29289135,CAN,QC,Saint-hubert,174.91.248.234,,,"[""observed"",""murder"",""parked"",""wrote down""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/3/2018 15:28:05,4026449525,9/3/2018 15:27:31,false,elite,1,39017656,CAN,BC,Kelowna,24.71.170.141,,,"[""observed"",""murder"",""parked"",""wrote""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/3/2018 19:19:50,4026984948,9/3/2018 19:19:19,false,clixsense,1,44255568,USA,NY,Ithaca,68.175.152.222,,,"[""observed"",""murder"",""parked"",""wrote""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/4/2018 05:12:35,4028236061,9/4/2018 05:11:53,false,clixsense,1,28521374,USA,TX,Glen Rose,174.130.152.252,,,"[""observed"",""murder"",""parked"",""wrote""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/3/2018 19:21:30,4026989759,9/3/2018 19:21:20,false,elite,1,31883685,GBR,I2,Manchester,2.98.53.46,,,"[""observed"",""murder"",""parked""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/3/2018 20:46:26,4027238501,9/3/2018 20:45:45,false,clixsense,1,6413571,USA,FL,Mount Dora,76.4.108.56,,,"[""observed"",""murder"",""wrote down""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/3/2018 16:59:07,4026638263,9/3/2018 16:58:14,false,prodege,1,11131207,CAN,ON,Ajax,99.231.237.220,,,"[""observed"",""murder"",""wrote""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/4/2018 05:52:27,4028300519,9/4/2018 05:52:16,false,instagc,1,30145358,CAN,QC,Jonquière,96.21.132.139,,,"[""observed"",""parked""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/4/2018 05:07:55,4028227260,9/4/2018 05:07:31,false,prodege,1,27934334,GBR,O6,Altrincham,81.147.170.37,,,"[""observed"",""the murder"",""curious"",""parked"",""wrote""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/4/2018 00:27:25,4027719113,9/4/2018 00:26:51,false,gifthunterclub,1,44453708,CAN,BC,Coquitlam,71.19.251.144,,,"[""observed"",""the"",""murder"",""parked"",""there"",""so"",""early""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/3/2018 22:02:59,4027419754,9/3/2018 22:02:05,false,fusioncash,1,41545007,USA,NV,Las Vegas,24.120.53.14,,,"[""observed"",""why a"",""would be parked""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181923,9/3/2018 21:00:25,4027273438,9/3/2018 20:59:32,false,neodev,1,44809353,USA,NJ,Jersey City,206.189.233.136,,,"[""observed""]",NYT19990505.0443.tml,wrote__151__156###murder__80__86###observed__9__17###curious__95__102###parked__127__133,5,,,,"A jogger observed Kopp's car at 6 a.m. near Slepian's home 10 days before the murder, and, curious why a stranger would be parked there so early, wrote down the license plate number.","A jogger observed Kopp 's car at 6 a.m. near Slepian 's home 10 days before the murder , and , curious why a stranger would be parked there so early , wrote down the license plate number . ",20,,39
1893181924,9/3/2018 20:47:01,4027239992,9/3/2018 20:46:27,false,clixsense,1,6413571,USA,FL,Mount Dora,76.4.108.56,,,"[""against"",""accession"",""detrimental""]",XIE19990313.0173.tml,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",10,,39
1893181924,9/3/2018 19:20:50,4026988070,9/3/2018 19:19:51,false,clixsense,1,44255568,USA,NY,Ithaca,68.175.152.222,,,"[""against"",""claiming"",""bring""]",XIE19990313.0173.tml,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",10,,39
1893181924,9/3/2018 16:08:39,4026523453,9/3/2018 16:08:28,false,instagc,1,39127197,GBR,N9,Swindon,151.228.218.179,,,"[""against"",""claiming"",""detrimental"",""bring""]",XIE19990313.0173.tml,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",10,,39
1893181924,9/3/2018 16:59:55,4026639825,9/3/2018 16:59:08,false,prodege,1,11131207,CAN,ON,Ajax,99.231.237.220,,,"[""against"",""claiming""]",XIE19990313.0173.tml,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",10,,39
1893181924,9/3/2018 15:28:45,4026450958,9/3/2018 15:28:07,false,elite,1,39017656,CAN,BC,Kelowna,24.71.170.141,,,"[""against"",""expansion"",""accession"",""independence"",""problems"",""burdens""]",XIE19990313.0173.tml,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",10,,39
1893181924,9/4/2018 05:13:31,4028237748,9/4/2018 05:12:36,false,clixsense,1,28521374,USA,TX,Glen Rose,174.130.152.252,,,"[""against"",""expansion"",""claiming"",""accession"",""bring""]",XIE19990313.0173.tml,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",10,,39
1893181924,9/4/2018 01:32:02,4027842102,9/4/2018 01:30:57,false,instagc,1,34534543,USA,NY,Staten Island,100.37.15.137,,,"[""against"",""NATO 's expansion"",""claiming"",""accession"",""detrimental"",""independence"",""bring"",""problems"",""economic burdens""]",XIE19990313.0173.tml,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",10,,39
1893181924,9/3/2018 21:27:27,4027336028,9/3/2018 21:26:27,false,prodege,1,38202325,USA,ME,Limestone,98.13.82.121,,,"[""against"",""NATO 's expansion"",""Hungary 's accession to NATO"",""independence"",""problems"",""economic burdens""]",XIE19990313.0173.tml,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",10,,39
1893181924,9/4/2018 00:27:59,4027720425,9/4/2018 00:27:29,false,gifthunterclub,1,44453708,CAN,BC,Coquitlam,71.19.251.144,,,"[""against"",""NATO"",""expansion"",""country"",""independence"",""new"",""problems""]",XIE19990313.0173.tml,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",10,,39
