orig_id,gold,hypothesis,text,uqs,uqs_initial,true,false,true_initial,false_initial
993,0,Wal-Mart stores are filing a lawsuit against the US federal appeals court.,Wal-Mart Stores has asked a US federal appeals court to review a judge&apos;s order approving class-action status for a sex-discrimination lawsuit.,0.758226224324655,0.6444444444444445,0.12287828196075402,0.877121718039246,0.2,0.8
994,0,Iamgold is Conway&apos;s chief executive officer.,"Mr. Conway, Iamgold&apos;s chief executive officer, said the vote would be close.",0.5102690488026171,0.5333333333333333,0.322504812826029,0.677495187173971,0.3,0.7
995,1,Mr. Conway said the vote would be close.,"Mr. Conway, Iamgold&apos;s chief executive officer, said the vote would be close.",1.0,1.0,1.0,0.0,1.0,0.0
996,1,Mr. Conway is Iamgold&apos;s chief executive officer.,"Mr. Conway, Iamgold&apos;s chief executive officer, said the vote would be close.",1.0,1.0,1.0,0.0,1.0,0.0
997,0,"The Journal Register Co. of Trenton, N.J. is Michigan&apos;s largest newspaper chain.","One of Michigan&apos;s largest newspaper chains agreed to be sold to the Journal Register Co. of Trenton, N.J., on Tuesday for $415 million in an auction.",0.7624168059918914,0.6444444444444445,0.12094755872693774,0.8790524412730623,0.2,0.8
1000,0,"The dramatic spread of human civilisation some 30,000 years ago played an important role in senior citizens&apos; lives.","Senior citizens played an important role in the dramatic spread of human civilisation some 30,000 years ago",0.5627090932285856,0.4666666666666667,0.2652505269416288,0.7347494730583711,0.4,0.6
1004,0,Infertile women are able to produce children.,Infertile women are vital for successful child-rearing despite being unable to produce children themselves.,0.6424251675486216,0.5333333333333333,0.19875897301653755,0.8012410269834623,0.3,0.7
1006,1,Michigan&apos;s Wayne State University employs Jessica Litman.,"Jessica Litman, a law professor at Michigan&apos;s Wayne State University, has specialized in copyright law and Internet law for more than 20 years; she is also the author of Digital Copyright: Protecting Intellectual Property on the Internet",1.0,1.0,1.0,0.0,1.0,0.0
1007,1,The thin membrane surrounding the stomach is called the peritoneum.,"Tests on animals showed they could get through the stomach wall and the thin membrane surrounding the stomach called the peritoneum to repair the intestines, liver, pancreas, gall bladder and uterus.",1.0,1.0,1.0,0.0,1.0,0.0
1008,0,The stomach wall is called the peritoneum.,"Tests on animals showed they could get through the stomach wall and the thin membrane surrounding the stomach called the peritoneum to repair the intestines, liver, pancreas, gall bladder and uterus.",0.4436058506690673,0.4444444444444444,0.4701128451708114,0.5298871548291886,0.5,0.5
1009,1,Titan is the largest of Saturn&apos;s 31 moons.,"Further surprises were revealed in the spacecraft&apos;s photographs of a hazy orange Titan -- the largest of Saturn&apos;s 31 moons, about the size of the planet Mercury.",1.0,1.0,1.0,0.0,1.0,0.0
1010,1,Saturn has 31 moons.,"Further surprises were revealed in the spacecraft&apos;s photographs of a hazy orange Titan -- the largest of Saturn&apos;s 31 moons, about the size of the planet Mercury.",1.0,1.0,1.0,0.0,1.0,0.0
1011,0,Titan is about the size of the planet Mars.,"Further surprises were revealed in the spacecraft&apos;s photographs of a hazy orange Titan -- the largest of Saturn&apos;s 31 moons, about the size of the planet Mercury.",1.0,1.0,0.0,1.0,0.0,1.0
1012,0,The spacecraft&apos;s photographs show a crater &quot;the size of Italy&quot;.,"The spacecraft&apos;s photographs show a methane cloud &quot;the size of Italy,&quot; several crisscrossing linear features, and a huge circular area that could be a crater the size of Western Europe.",0.7775696045816016,0.6444444444444445,0.11191334856950243,0.8880866514304976,0.2,0.8
1013,0,The spacecraft&apos;s photographs show a methane cloud the size of Western Europe.,"The spacecraft&apos;s photographs show a methane cloud &quot;the size of Italy,&quot; several crisscrossing linear features, and a huge circular area that could be a crater the size of Western Europe.",0.7873121439352307,0.6444444444444445,0.10600064072834293,0.8939993592716571,0.2,0.8
1014,1,Telescopes on Earth cannot see Titan clearly.,The thick atmosphere of Titan makes it difficult for even the largest telescopes on Earth to see anything clearly.,1.0,1.0,1.0,0.0,1.0,0.0
1016,0,St. Fermin draws thousands of fans.,The centuries-old Pamplona fiesta in honor of St. Fermin draws thousands of fans from around the world for a week of frenzied late night drinking and early morning running with the bulls.,0.45478707144894703,0.4444444444444444,0.41687733489361334,0.5831226651063867,0.5,0.5
1017,1,The Pamplona fiesta has been celebrated for centuries.,The centuries-old Pamplona fiesta in honor of St. Fermin draws thousands of fans from around the world for a week of frenzied late night drinking and early morning running with the bulls.,1.0,1.0,1.0,0.0,1.0,0.0
1019,1,A Pamplona local was impaled five times.,A local man was impaled five times in a frenzied dash through Pamplona in the most dramatic of bull runs so far this year.,0.6768527951604658,0.6444444444444445,0.8249168288168659,0.17508317118313413,0.8,0.2
1021,1,Koizumi promised to bolster the Japanese economy.,Sunday&apos;s election results demonstrated just how far the pendulum of public opinion has swung away from faith in Koizumi&apos;s promise to bolster the Japanese economy and make the political system more transparent and responsive to the peoples&apos; needs.,0.7670110409605656,0.8,0.881825536777541,0.11817446322245889,0.9,0.1
1024,0,The Japanese supported Koizumi in Sunday&apos;s elections.,Sunday&apos;s election results demonstrated just how far the pendulum of public opinion has swung away from faith in Koizumi&apos;s promise to bolster the Japanese economy and make the political system more transparent and responsive to the peoples&apos; needs.,0.5152339253178696,0.4666666666666667,0.3173923204995205,0.6826076795004795,0.4,0.6
1026,0,Less than half of the eligible Japanese voters participated in the vote.,Japan&apos;s voter turnout was just over 56 percent for the Upper House elections.,0.8797187795008035,0.8,0.05699132870542469,0.9430086712945753,0.1,0.9
1027,0,Militants agreed to receive a ransom in exchange for de la Cruz&apos;s release.,Sources at the foreign affairs department in Manila said on Monday that the militants had rejected suggestions of a ransom in exchange for de la Cruz&apos;s release.,0.5275760787847,0.4666666666666667,0.3028081355150684,0.6971918644849315,0.4,0.6
1028,0,Sources at the de la Cruz foreign affairs department refused to release Manila in exchange for a ransom.,Sources at the foreign affairs department in Manila said on Monday that the militants had rejected suggestions of a ransom in exchange for de la Cruz&apos;s release.,0.7775696045816016,0.6444444444444445,0.11191334856950243,0.8880866514304976,0.2,0.8
1029,1,De la Cruz went to Saudi Arabia a year ago.,De la Cruz&apos;s family said he had gone to Saudi Arabia a year ago to work as a driver after a long period of unemployment.,0.649035753686341,0.6444444444444445,0.8050026674746934,0.1949973325253067,0.8,0.2
1030,1,De la Cruz was unemployed.,De la Cruz&apos;s family said he had gone to Saudi Arabia a year ago to work as a driver after a long period of unemployment.,0.5003688638147415,0.4666666666666667,0.3368993367786755,0.6631006632213244,0.4,0.6
1031,1,Francis Ricciardone is the U.S. ambassador to Manila.,The U.S. ambassador to Manila Francis Ricciardone threw his support behind Arroyo in an interview with local television on Monday.,1.0,1.0,1.0,0.0,1.0,0.0
1032,0,Arroyo is the U.S. ambassador to Manila.,The U.S. ambassador to Manila Francis Ricciardone threw his support behind Arroyo in an interview with local television on Monday.,0.46468200302569435,0.4444444444444444,0.3934576839261522,0.6065423160738478,0.5,0.5
1033,1,The Hague ruled in favor of the Palestinians on Friday.,"Friday&apos;s court ruling in The Hague, rejected by Israel, carries no real significance, other than a symbolic victory for the Palestinians.",0.4598232630431099,0.4666666666666667,0.592246160519078,0.40775383948092203,0.6,0.4
1040,0,30 men have been killed by sharks in West Australia.,A 30-year-old man has been killed in a shark attack at a surfing beach near Perth in West Australia where he was surfing with four other people.,0.6270353631091308,0.5333333333333333,0.21126130534738496,0.7887386946526149,0.3,0.7
1041,1,A 30-year-old man was killed in a shark attack while surfing.,A 30-year-old man has been killed in a shark attack at a surfing beach near Perth in West Australia where he was surfing with four other people.,1.0,1.0,1.0,0.0,1.0,0.0
1042,0,One man was killed and four wounded in a shark attack in West Australia.,A 30-year-old man has been killed in a shark attack at a surfing beach near Perth in West Australia where he was surfing with four other people.,0.6691724794950017,0.5333333333333333,0.1795552980155453,0.8204447019844546,0.3,0.7
1044,1,An 84-year-old man was killed by a shark in 2003.,The death last year of an 84-year-old man killed while swimming in an Australian canal was one of only four fatal shark attacks around the world in 2003.,0.6603970403603413,0.6444444444444445,0.813894498002566,0.186105501997434,0.8,0.2
1046,1,Murderers are beheaded in Saudi Arabia.,"Saudi Arabia follows a strict interpretation of Islam under which people convicted of drug trafficking, murder, rape and armed robbery are executed by beheading, which is carried out in public with a sword.",0.7620277982686231,0.6444444444444445,0.8793649230733847,0.12063507692661538,0.8,0.2
1049,1,Four firefighters were killed in a car accident.,Four Venezuelan firefighters who were traveling to a training course in Texas were killed when their sport utility vehicle drifted onto the shoulder of a highway and struck a parked truck.,0.7624168059918914,0.6444444444444445,0.8790524412730623,0.12094755872693774,0.8,0.2
1050,0,Four firefighters were killed in Venezuela.,Four Venezuelan firefighters who were traveling to a training course in Texas were killed when their sport utility vehicle drifted onto the shoulder of a highway and struck a parked truck.,0.6024862807051468,0.5333333333333333,0.23156724424442604,0.7684327557555739,0.3,0.7
1051,0,Four firefighters were killed while saving a man stuck in a burning building.,Four Venezuelan firefighters who were traveling to a training course in Texas were killed when their sport utility vehicle drifted onto the shoulder of a highway and struck a parked truck.,0.8695013868001579,0.8,0.06198274703363792,0.938017252966362,0.1,0.9
1053,1,An army convoy was attacked by rebels on a highway outside of Srinagar.,Five schoolchildren who were headed to a picnic in a bus were wounded in crossfire between Indian soldiers and suspected rebels who attacked an army convoy on a highway outside Srinagar.,0.676452882425015,0.6444444444444445,0.8250848754639761,0.1749151245360239,0.8,0.2
1055,0,85 percent of Danes attend church services regularly.,"About 85 percent of Danes belong to the state Evangelical Lutheran Church, though just 5 percent attend church services regularly.",0.5275760787847,0.4666666666666667,0.3028081355150684,0.6971918644849315,0.4,0.6
1056,0,Only about 5 percent of Danes belong to the state Evangelical Lutheran Church.,"About 85 percent of Danes belong to the state Evangelical Lutheran Church, though just 5 percent attend church services regularly.",0.8876904980216744,0.8,0.05305929821496252,0.9469407017850373,0.1,0.9
1060,1,Rosinha Matheus is an Evangelical Christian.,"Freixo also denied that Silva was the peacemaker, saying negotiations were concluded when Silva was sent in by Rio de Janeiro state Gov. Rosinha Matheus, who also is an Evangelical Christian.",1.0,1.0,1.0,0.0,1.0,0.0
1061,0,Silva was once a murderer.,"A former petty thief who converted and founded his own church, Silva is a devoted jailhouse preacher who claims to have ended 11 prison rebellions in recent years.",0.7873121439352307,0.6444444444444445,0.10600064072834293,0.8939993592716571,0.2,0.8
1062,1,Silva used to be a petty thief.,"A former petty thief who converted and founded his own church, Silva is a devoted jailhouse preacher who claims to have ended 11 prison rebellions in recent years.",0.8030963900049928,0.8,0.9022622346413717,0.0977377653586282,0.9,0.1
1065,1,Some of the world&apos;s most advanced telescopes are housed at the Mount Graham International Observatory.,"The fires also threatened the Mount Graham International Observatory, home of some of the world&apos;s most advanced telescopes.",0.8743844413485626,0.8,0.9404625597772205,0.05953744022277958,0.9,0.1
1066,1,The Nuttall and Gibson fires were caused by lightning.,"The biggest fires on Mount Graham, the lightning-sparked Nuttall and Gibson fires, had joined but were 55 percent contained Sunday, firefighters said.",0.6798782800281425,0.6444444444444445,0.8274187597443186,0.17258124025568147,0.8,0.2
1070,1,Dela Cruz was abducted Wednesday.,Dela Cruz was snatched Wednesday.,0.707987220395518,0.6444444444444445,0.8457045910205172,0.15429540897948277,0.8,0.2
1071,0,Iraqi militants were forced to withdraw from the U.S.-led occupation force.,Iraqi militants have repeatedly used terrorist attacks to try to force governments to withdraw from the U.S.-led occupation force.,0.5627090932285856,0.4666666666666667,0.2652505269416288,0.7347494730583711,0.4,0.6
1073,1,The Orange Order is a major Protestant brotherhood.,"A crowd of Catholic hardliners attacked the officers after yesterday&apos;s parades by the Orange Order, the major Protestant brotherhood.",1.0,1.0,1.0,0.0,1.0,0.0
1074,1,Belfast is in Ireland.,"Twenty-five British police officers are recovering after a day of skirmishes in Belfast, Northern Ireland.",0.6704119428642714,0.6444444444444445,0.8209293462510944,0.17907065374890554,0.8,0.2
1076,1,Two out of three Americans are fat.,Most Americans are familiar with the Food Guide Pyramid-- but a lot of people don&apos;t understand how to use it and the government claims that the proof is that two out of three Americans are fat.,0.44945761812362084,0.4666666666666667,0.5616405606456444,0.4383594393543558,0.6,0.4
1077,0,Americans know how to use the Food Guide Pyramid.,Most Americans are familiar with the Food Guide Pyramid-- but a lot of people don&apos;t understand how to use it.,0.44566648219676747,0.4444444444444444,0.4466302466006191,0.5533697533993808,0.5,0.5
1078,0,Most Americans have not heard of the Food Guide Pyramid.,Most Americans are familiar with the Food Guide Pyramid-- but a lot of people don&apos;t understand how to use it.,0.6759444098326187,0.5333333333333333,0.17506731778022738,0.8249326822197726,0.3,0.7
1082,1,The tests are given once a year.,The tests cover seven subject areas and are given annually.,0.7101203802473826,0.6444444444444445,0.8476245087902708,0.1523754912097293,0.8,0.2
1087,1,Filipino soldiers are leaving Iraq.,"The Philippines has begun pulling its troops out of Iraq, a move seemingly being made to satisfy demands by kidnappers of a Filipino hostage.",0.6196375448335271,0.6444444444444445,0.7835003925669091,0.21649960743309105,0.8,0.2
1088,1,Delia Albert is the Philippine Foreign Affairs Secretary.,"Eight of the 51 Philippine humanitarian troops in Iraq have already left the country, Philippine Foreign Affairs Secretary Delia Albert said early Wednesday.",0.7577709234826263,0.6444444444444445,0.8769244015223705,0.12307559847762944,0.8,0.2
1091,1,The Khaled Bin Al-Walid Squadrons are part of the Islamic Army of Iraq.,"The hostage-takers -- who have identified themselves as members of the Khaled Bin Al-Walid Squadrons, part of the Islamic Army of Iraq -- had issued several deadlines for its demands to be met, only to shift them.",0.8640165885145876,0.8,0.9351534195084025,0.06484658049159754,0.9,0.1
1092,1,Members of the Khaled Bin Al-Walid Squadrons took a hostage.,"The hostage-takers -- who have identified themselves as members of the Khaled Bin Al-Walid Squadrons, part of the Islamic Army of Iraq -- had issued several deadlines for its demands to be met, only to shift them.",0.7881057237955859,0.8,0.8939778284508945,0.10602217154910554,0.9,0.1
1093,1,The Green Zone is in central Baghdad.,"A suicide car bomber detonated early Wednesday near the Green Zone in central Baghdad, killing 10 Iraqis -- seven civilians and three National Guard members.",0.7159203686315074,0.6444444444444445,0.8511202697244211,0.1488797302755787,0.8,0.2
1095,1,Seven Iraqi civilians were killed in a suicide bombing on Wednesday.,"A suicide car bomber detonated early Wednesday near the Green Zone in central Baghdad, killing 10 Iraqis -- seven civilians and three National Guard members.",0.8838266894458758,0.8,0.9450779801359223,0.05492201986407775,0.9,0.1
1096,1,Osama bin Laden is the leader of al Qaeda.,A longtime associate of al Qaeda leader Osama bin Laden surrendered to Saudi Arabian officials.,1.0,1.0,1.0,0.0,1.0,0.0
1101,1,6 million people have died of AIDS since 2002.,"Since the last AIDS conference in Barcelona in 2002 generated optimism about the availability of new antiretroviral drugs, 6 million people have died of AIDS and 10 million people have become newly infected.",1.0,1.0,1.0,0.0,1.0,0.0
1103,0,10 million people have died of AIDS since 2002.,"Since the last AIDS conference in Barcelona in 2002 generated optimism about the availability of new antiretroviral drugs, 6 million people have died of AIDS and 10 million people have become newly infected.",0.6759444098326187,0.5333333333333333,0.17506731778022738,0.8249326822197726,0.3,0.7
1107,1,The U.N. Global Fund uses most of its funds for fighting AIDS.,Chirac also called on rich nations to raise donations to the 2 1/2-year-old U.N. Global Fund -- aimed primarily at fighting AIDS -- by $3 billion per year.,0.7881057237955859,0.8,0.8939778284508945,0.10602217154910554,0.9,0.1
1108,1,Chirac believes that rich nations should donate more to the fight against AIDS.,Chirac also called on rich nations to raise donations to the 2 1/2-year-old U.N. Global Fund -- aimed primarily at fighting AIDS -- by $3 billion per year.,0.4980142365255557,0.5333333333333333,0.6617829805547235,0.33821701944527643,0.7,0.3
1111,0,1.2 million Americans die of heart attacks every year.,"Every year, 1.2 million people in America have a new or repeat heart attack.",0.8713075511666523,0.8,0.0610976367038358,0.9389023632961643,0.1,0.9
1112,1,"Every year, 1.2 million Americans have a heart attack.","Every year, 1.2 million people in America have a new or repeat heart attack.",1.0,1.0,1.0,0.0,1.0,0.0
1121,1,IBM plans to buy Alphablox.,"Continuing its buying spree, IBM said Wednesday that it plans to acquire Alphablox, a Mountain View, Calif.-based analytics software company.",0.8562798345146256,0.8,0.9310478439690013,0.06895215603099868,0.9,0.1
1122,1,Alphablox is based in California.,"Continuing its buying spree, IBM said Wednesday that it plans to acquire Alphablox, a Mountain View, Calif.-based analytics software company.",0.8586163330513774,0.8,0.9321117394880246,0.06788826051197523,0.9,0.1
1123,0,"IBM is based in Mountain View, California.","Continuing its buying spree, IBM said Wednesday that it plans to acquire Alphablox, a Mountain View, Calif.-based analytics software company.",0.7775696045816016,0.6444444444444445,0.11191334856950243,0.8880866514304976,0.2,0.8
1125,1,IBM bought 16 companies since 2001.,"The IBM Software group has acquired 16 companies since 2001, starting with the purchase of Informix.",0.818760243276829,0.8,0.9110248390237988,0.08897516097620117,0.9,0.1
1129,1,"The paleolithic era was around 13,000 years ago.","The strikingly realistic image was etched into the soft limestone roof a Nottinghamshire cave by a paleolithic artist around 13,000 years ago.",0.7071767962557624,0.6444444444444445,0.8455989772871567,0.15440102271284337,0.8,0.2
1130,1,Chris de Burgh wrote the song The Lady in Red.,"Chris de Burgh, the Irish songwriter responsible for The Lady in Red, a song that has accompanied an untold number of wedding first dances, yesterday paid almost &#163;30,000 for the creature that exploded from the actor John Hurt in the science-fiction classic Alien.",0.6427062408487955,0.6444444444444445,0.8003565193938842,0.19964348060611595,0.8,0.2
1132,1,"Chris de Burgh bought the creature that exploded from the actor John Hurt in the science-fiction classic Alien for nearly &#163;30,000.","Chris de Burgh, the Irish songwriter responsible for The Lady in Red, a song that has accompanied an untold number of wedding first dances, yesterday paid almost &#163;30,000 for the creature that exploded from the actor John Hurt in the science-fiction classic Alien.",0.8378315404357053,0.8,0.9215746861782995,0.07842531382170055,0.9,0.1
1133,0,An untold number of wedding first dances are accompanied by the creature that exploded from the actor John Hurt in the science-fiction classic Alien.,"Chris de Burgh, the Irish songwriter responsible for The Lady in Red, a song that has aa an untold number of wedding first dances, yesterday paid almost &#163;30,000 for the creature that exploded from the actor John Hurt in the science-fiction classic Alien.",0.4695666768185256,0.4444444444444444,0.3863444765305191,0.6136555234694808,0.5,0.5
1134,1,Borislav Shervinsky is the proprietor of a small Moscow gallery.,"The authentication was arranged by the proprietor of a small Moscow gallery, Borislav Shervinsky, we have established.",0.7767693468369481,0.8,0.8878523026362867,0.11214769736371345,0.9,0.1
1137,1,Breast cancer in mice is caused by a virus.,"A virus similar to that causing breast cancer in mice may play a role in causing breast cancer in women, suggesting that not only cancerogens are responsible for the disease.",0.502216777471029,0.5333333333333333,0.6673903913244547,0.3326096086755453,0.7,0.3
1142,1,Whooping cough is also called pertussis.,"Whooping cough, or pertussis, is a highly contagious bacterial infection characterized by violent coughing fits, gasps for air that resemble &quot;whoop&quot; sounds, and vomiting.",1.0,1.0,1.0,0.0,1.0,0.0
1143,1,One of whooping cough&apos;s symptoms is vomiting.,"Whooping cough, or pertussis, is a highly contagious bacterial infection characterized by violent coughing fits, gasps for air that resemble &quot;whoop&quot; sounds, and vomiting.",0.7508259793842016,0.6444444444444445,0.8726613656683235,0.12733863433167647,0.8,0.2
1144,0,Pertussis is not very contagious.,"Whooping cough, or pertussis, is a highly contagious bacterial infection characterized by violent coughing fits, gasps for air that resemble &quot;whoop&quot; sounds, and vomiting.",0.7550996899202773,0.6444444444444445,0.1246583972408099,0.8753416027591902,0.2,0.8
1145,1,"In the 10 years between 1986 and 1996, the use of tanning salons tripled.",Tanning salons are increasingly popular - their use tripled from 1986 to 1996.,1.0,1.0,1.0,0.0,1.0,0.0
1154,1,"The funeral party held signs denouncing Americans as &quot;enemies of God,&quot; outside the UNDP in Baghdad.","The funeral procession headed to the headquarters of the United Nations Development Programme in Baghdad, where funeral goers held banners denouncing the Americans as &quot;Enemies of God.&quot;",0.624116905952348,0.5333333333333333,0.7866736493389493,0.21332635066105063,0.7,0.3
1163,1,Iraq announced that it will not cooperate with the inspectors.,"Iraqi Vice President Taha Yassin Ramadan announced today, Sunday, that Iraq refuses to back down from its decision to stop cooperating with disarmament inspectors, until its demands are met.",0.597233938203386,0.6444444444444445,0.7636146114389195,0.23638538856108052,0.8,0.2
1166,1,The Security Council wants Iraq to change its decision.,"The Security Council, yesterday, &quot;unanimously&quot; condemned Iraq&apos;s decision to sever the relationship with the United Nations Special Commission in charge of disarming Iraqi weapons of mass destruction, and asked Baghdad &quot;to repeal its decision immediately and unconditionally.&quot;",0.7118158849338232,0.6444444444444445,0.8482518296651298,0.15174817033487029,0.8,0.2
1168,1,Ramadan said that Iraq would cooperate when the UN considers lifting the embargo.,"Ramadan told reporters in Baghdad that &quot;Iraq cannot deal positively with whoever represents the Security Council, unless there was a clear stance on the issue of lifting the blockade.",0.46517124719293607,0.4666666666666667,0.6050210480478712,0.39497895195212884,0.6,0.4
1174,0,"48% of the poll say that Congress is unsatisfactory, and 53% believe that President Clinton deserves to be replaced.","On the other hand, 48% of those included in the poll think that Congress is not handling this case satisfactorily, but 53% of them believe that President Clinton deserves to be censored.",0.5208394609991587,0.4666666666666667,0.3103754586807891,0.6896245413192109,0.4,0.6
1175,1,The poll was carried out on the 6th and 7th of October.,"The opinion poll was conducted on the sixth and seventh of October, and included a cross section of 861 adults with a margin of error estimated at 4%.",1.0,1.0,1.0,0.0,1.0,0.0
1183,0,"Immigration authorities had grounds to prevent Pinochet from entering the country, as he had no visa or medical evidence.","Michael said that Pinochet came to Britain with a passport that does not require a visa, and it is likely that he may have presented, supported with evidence, medical reasons for requiring treatment and therefore, there was no reason for immigration authorities to prevent him from entering the country upon his arrival.",0.5239184606333469,0.4666666666666667,0.3049571669695589,0.6950428330304412,0.4,0.6
1189,1,The Commission said that the African National Congress violated human rights.,"It was emphasized by the Truth and Reconciliation Commission that the African National Congress, which was in power at the time, &quot;seriously violated human rights&quot; as it struggled against the apartheid regime in South Africa.",0.8122291952533067,0.8,0.9072350448092339,0.0927649551907662,0.9,0.1
1192,1,"One of the 13 forms of mistreatment is &quot;From Beirut&quot;, where the victim is beaten while naked on the floor.","The report listed 13 forms of maltreatment - including the so-called &quot;From Beirut&quot;, where the victim and is stripped and beaten with force while lying on the ground.",0.6393934569769799,0.6444444444444445,0.7981312881274184,0.20186871187258168,0.8,0.2
1194,0,The Commission requested that the ANC officially disregard it&apos;s affiliation to Winny Mandela and her militia; &quot;The Mandela Football Club&quot; which attacked Soweto in the 1980&apos;s.,"Finally, the Truth and Reconciliation Commission asked the African National Congress to accept its responsibilities for Winnie Madikizela-Mandela and her militia that bears the name &quot;the Mandela Football Club&quot; which planted fear in the black city of Soweto at the end of the eighties.",0.5376256144129324,0.4666666666666667,0.29137626922664,0.7086237307733602,0.4,0.6
1195,1,"There is a 4 day meeting about the peace process, at Wye Plantation (Maryland), between Benjamin Netanyahu, and Yasser Arafat.","Israeli Prime Minister Benjamin Netanyahu and Palestinian President Yasser Arafat began a four-day meeting at Wye plantation (Maryland) today, under the auspices of the United States, in an attempt to revive the peace process in the Middle East.",0.7919756553768822,0.8,0.8959790156775115,0.10402098432248855,0.9,0.1
1196,0,"President Clinton noted that the task was not difficult, but that there was little time to make the decision.",American President Bill Clinton officially opened the proceedings by noting that &quot;there is a very difficult task that we have to undertake if we want to reach an agreement that advances the peace process and one that we need little time to make.&quot;,0.7549903595007982,0.6444444444444445,0.1251209387050547,0.8748790612949453,0.2,0.8
1198,0,President Clinton gave the two parties until next March to reach an agreement.,"A high-level Palestinian official announced today, Friday, that American President Bill Clinton gave the Israeli and Palestinian negotiators who are meeting at Wye Plantation (Maryland) until next Tuesday to reach &quot;an agreement.&quot;",0.4574148789879556,0.4444444444444444,0.4084193799692664,0.5915806200307336,0.5,0.5
1200,1,"Ayatollah Ali Khamenei, Iran&apos;s spiritual guide, called Yasser Arafat a &quot;Zionist&quot; for signing the Wye Plantation Agreement.","The Iranian Islamic Republic&apos;s spiritual guide, Ayatollah Ali Khameni, strongly denounced the Palestinian Authority President Yasser Arafat today, Friday, for signing the Wye Plantation Accord with Israel and called him &quot;a traitor and a follower of the Zionists.&quot;",1.0,1.0,1.0,0.0,1.0,0.0
1201,0,Minister Cohen said that the United Nations will back the United States.,"Defense Department Spokesman, Kenneth Bacon, said that &quot;Secretary Cohen is confident after this meeting, that the United States will get the support it needs to take appropriate measures to back the United Nations.&quot;",0.441442365922735,0.4444444444444444,0.4770144482705739,0.5229855517294261,0.5,0.5
1203,0,"Raymond Eddeh, the opposition leader in the Lebanon, said that Lahoud&apos;s election as President of Syira, constitutes a &quot;democratic threat.&quot;","Raymond Eddeh, one of the Lebanese Christian opposition leaders, considered today, that the election of the Commander of the Lebanese Army, General Emile Lahoud as President of the Lebanese Republic, would constitute &quot;a threat to democracy.&quot;",0.4482335823385564,0.4666666666666667,0.5588203108724822,0.44117968912751787,0.6,0.4
1208,1,"Azerbaijanis are voting in the presidential elections, in which Heydar Aliyev is expected to be re-elected.","Azerbaijanis began voting this morning, Sunday, in the first round of the presidential elections, of which opinion polls are favoring current President Heydar Aliyev to win.",0.7109849774550023,0.6444444444444445,0.8482291475015332,0.15177085249846675,0.8,0.2
1212,0,Tansu Ciller&apos;s &quot;True Path&quot; party submitted the memo after Korkmaz Yigit aired a tape containing incriminating evidence on his television stations.,"The &quot;True Path&quot; Party under the leadership of the former Foreign Minister, Tansu Ciller, submitted the memorandum following the airing of a recorded tape containing information disclosed by businessman Korkmaz Yigit yesterday evening, Tuesday, via two television channels he owns.",0.6285351857861409,0.6444444444444445,0.7899064679869203,0.21009353201307962,0.8,0.2
1213,1,"The details of the reationship between Yigit and a Turkish Mafia leader, Alaattin Cakici, who is currently serving a sentence in France, were disclosed on recording.","In the tape, Yigit detailed his relationships with a Turkish Mafia boss jailed in France, named Alaattin Cakici.",0.7270715135411042,0.6444444444444445,0.8585006172557753,0.14149938274422474,0.8,0.2
1214,1,"According to plans, France should have minted 7.6 billion Euro coins before 2002.","It is planned that by the end of the year 2001, France will have minted 7.6 billion Euro coins weighing 30 thousand tons or approximately four times the equivalent weight of the Eiffel Tower.",0.5665995532026106,0.5333333333333333,0.7363319694023085,0.2636680305976915,0.7,0.3
1216,1,A Moroccan delegation is waiting for the green light from the Palestinian Authority to supervise the airport&apos;s operation.,"The airport will not be opened without the go-ahead from the Palestinian Authority in Gaza, at which point the Moroccan delegation will oversee the running of the airport.",0.5525262923830155,0.5333333333333333,0.723424824594279,0.276575175405721,0.7,0.3
1218,0,The &quot;Rwandese Progressive Patriotic Front&quot; won 167 seats in the 1994 election.,"It should be mentioned that during the last legislative elections in August 1994, the ruling coalition in Syria, &quot;The Progressive National Front&quot;, gained 167 seats out of the 250 the congress is comprised of.",0.5725713794583636,0.5333333333333333,0.25803511817287306,0.741964881827127,0.3,0.7
1223,1,President Nelson Mandela&apos;s party wants to prevent the publication of certain paragraphs of the report.,"In a statement released by Nelson Mandela&apos;s party, the members expressed their wish to &quot;prevent the release of extracts from the report, which accuse the African National Congress of violations of basic human rights, committed during the apartheid years.",0.6772761780048453,0.6444444444444445,0.8253563361387847,0.17464366386121533,0.8,0.2
1231,0,A dozen armed men abducted the tourists in Yemen.,"12 Britons, two American and two Australian tourists, who were taking a tour of Yemen, were kidnapped yesterday, at the hands of twenty armed men in the Abyan region.",0.4717350658511367,0.4444444444444444,0.38149567339914375,0.6185043266008564,0.5,0.5
1233,1,Writer Samir Abdo regrets that there are few &quot;intellectuals&quot; among the contestants because of the high cost of the campaign.,"Writer Samir Abdou described as regrettable the amount of &quot;intellectuals, artists and writers&quot; contesting the elections, especially compared to recent years, stating that their chances of success were greatly diminished by the high costs of an electorial campaign.",0.5125982896414389,0.5333333333333333,0.6775869410582633,0.32241305894173683,0.7,0.3
